Position,Environment,Site,Logger ID,Month,Coverage,d1_0cm_mean,d1_0cm_DTR,d2_0cm_mean,d2_0cm_DTR,d3_0cm_mean,d3_0cm_DTR,d4_0cm_mean,d4_0cm_DTR,d5_0cm_mean,d5_0cm_DTR,d6_0cm_mean,d6_0cm_DTR,d7_0cm_mean,d7_0cm_DTR,d8_0cm_mean,d8_0cm_DTR,d9_0cm_mean,d9_0cm_DTR,d10_0cm_mean,d10_0cm_DTR,d11_0cm_mean,d11_0cm_DTR,d1_5cm_mean,d1_5cm_DTR,d2_5cm_mean,d2_5cm_DTR,d3_5cm_mean,d3_5cm_DTR,d4_5cm_mean,d4_5cm_DTR,d5_5cm_mean,d5_5cm_DTR,d6_5cm_mean,d6_5cm_DTR,d7_5cm_mean,d7_5cm_DTR,d8_5cm_mean,d8_5cm_DTR,d9_5cm_mean,d9_5cm_DTR,d10_5cm_mean,d10_5cm_DTR,d11_5cm_mean,d11_5cm_DTR,d1_10cm_mean,d1_10cm_DTR,d2_10cm_mean,d2_10cm_DTR,d3_10cm_mean,d3_10cm_DTR,d4_10cm_mean,d4_10cm_DTR,d5_10cm_mean,d5_10cm_DTR,d6_10cm_mean,d6_10cm_DTR,d7_10cm_mean,d7_10cm_DTR,d8_10cm_mean,d8_10cm_DTR,d9_10cm_mean,d9_10cm_DTR,d10_10cm_mean,d10_10cm_DTR,d11_10cm_mean,d11_10cm_DTR,d1_15cm_mean,d1_15cm_DTR,d2_15cm_mean,d2_15cm_DTR,d3_15cm_mean,d3_15cm_DTR,d4_15cm_mean,d4_15cm_DTR,d5_15cm_mean,d5_15cm_DTR,d6_15cm_mean,d6_15cm_DTR,d7_15cm_mean,d7_15cm_DTR,d8_15cm_mean,d8_15cm_DTR,d9_15cm_mean,d9_15cm_DTR,d10_15cm_mean,d10_15cm_DTR,d11_15cm_mean,d11_15cm_DTR,d1_20cm_mean,d1_20cm_DTR,d2_20cm_mean,d2_20cm_DTR,d3_20cm_mean,d3_20cm_DTR,d4_20cm_mean,d4_20cm_DTR,d5_20cm_mean,d5_20cm_DTR,d6_20cm_mean,d6_20cm_DTR,d7_20cm_mean,d7_20cm_DTR,d8_20cm_mean,d8_20cm_DTR,d9_20cm_mean,d9_20cm_DTR,d10_20cm_mean,d10_20cm_DTR,d11_20cm_mean,d11_20cm_DTR,d1_underground_mean,d1_underground_DTR,d2_underground_mean,d2_underground_DTR,d3_underground_mean,d3_underground_DTR,d4_underground_mean,d4_underground_DTR,d5_underground_mean,d5_underground_DTR,d6_underground_mean,d6_underground_DTR,d7_underground_mean,d7_underground_DTR,d8_underground_mean,d8_underground_DTR,d9_underground_mean,d9_underground_DTR,d10_underground_mean,d10_underground_DTR,d11_underground_mean,d11_underground_DTR
5_Field,Field,5,3900,June,78.88,24.1996875,11.97,26.85427083,23.64,25.871875,27.79,23.04520833,3.38,23.76708333,7.17,24.1675,7.21,26.043125,15.88,24.7890625,8.49,23.10489583,7.17,24.15395833,15.75,25.59927083,14.93,23.91697917,2.45,25.32739583,3.39,25.33135417,4.93,23.22822917,1.03,23.69947917,1.41,24.07947917,2.36,25.21604167,3.39,24.805625,3.13,23.30625,1.28,24.08958333,2.74,24.7571875,2.32,23.70572917,1.51,24.576875,2.14,24.88510417,2.62,23.2746875,0.56,23.52229167,0.81,23.79708333,1.29,24.5875,2.01,24.47885417,1.5,23.36770833,0.85,23.87885417,1.55,24.365,1.58,23.56916667,1.67,24.05260417,1.42,24.49583333,1.33,23.396875,0.6,23.43760417,0.48,23.6146875,0.81,24.17125,1.37,24.23760417,0.73,23.5496875,0.6,23.73625,0.82,24.05625,1.03,23.19864583,1.8,23.455,1.03,23.92989583,0.9,23.24010417,0.64,23.12833333,0.3,23.245,0.47,23.6615625,0.95,23.80572917,0.51,23.445,0.52,23.450625,0.6,23.68260417,0.73,23.59763021,1.8575,24.35296875,1.995,24.66054688,2.445,23.28497396,0.7075,23.44692708,0.75,23.6840625,1.2325,24.40908854,1.93,24.33195313,1.4675,23.41716146,0.8125,23.78882813,1.4275,24.21526042,1.415
5_Field,Field,5,3900,February,70.56,11.6590625,1.29,8.097708333,5.79,6.141354167,4.5,8.440833333,5.71,10.32885417,7.33,13.811875,5.71,14.26479167,6.7,11.52947917,3.78,13.220625,8.06,15.44947917,8.5,13.16739583,10.52,11.59333333,0.9,10.2584375,2.88,8.349270833,0.98,9.117916667,1.33,10.31760417,0.9,12.34666667,2.1,13.5796875,2.75,11.825,1.33,12.895,1.2,14.44333333,2.19,13.92875,3.13,11.56041667,0.81,10.918125,1.76,9.348958333,0.9,9.511458333,0.56,10.30979167,0.72,11.73302083,1.68,13.09895833,2.06,11.99958333,0.65,12.69,0.77,13.7903125,1.72,13.85583333,1.5,11.71510417,0.47,11.5609375,0.77,10.5815625,0.86,10.28947917,0.17,10.61416667,0.52,11.4271875,1.2,12.73583333,1.97,12.36302083,0.43,12.606875,0.51,13.265625,0.9,13.62052083,0.47,11.774375,0.22,11.72760417,0.43,11.064375,0.73,10.66166667,0.13,10.7596875,0.3,11.28041667,0.82,12.46104167,1.93,12.42145833,0.43,12.45125,0.39,12.8878125,0.65,13.285,0.35,11.66080729,0.6,11.11627604,1.46,9.836041667,0.8675,9.895130208,0.5475,10.5003125,0.61,11.69682292,1.45,12.96888021,2.1775,12.15226563,0.71,12.66078125,0.7175,13.59677083,1.365,13.67252604,1.3625
5_Field,Field,5,3900,January,70.15,11.641875,3.99,9.119583333,3.65,9.231979167,1.63,9.454479167,4.46,11.703125,3.56,9.290833333,9.22,10.93072917,4.03,12.46072917,4.25,13.6709375,4.72,12.46,6.87,14.33833333,3.69,11.22427083,2.1,10.38395833,2.06,10.05520833,0.77,10.03041667,1.07,11.43604167,1.24,10.7996875,3.99,10.81375,2.01,12.008125,1.11,13.16333333,1.71,12.72604167,2.53,13.61166667,1.33,11.12729167,1.41,10.9665625,1.2,10.52666667,0.38,10.44739583,0.51,11.28520833,1.16,11.30229167,2.11,10.90989583,1.2,11.79010417,0.82,12.7465625,1.07,12.7328125,1.24,13.184375,1.12,11.48291667,0.6,11.62770833,0.52,11.274375,0.22,11.15239583,0.26,11.47197917,0.65,11.72885417,0.73,11.38052083,0.43,11.81947917,0.52,12.47083333,0.68,12.74635417,0.43,12.96145833,0.65,11.68697917,0.39,11.8375,0.3,11.591875,0.22,11.4521875,0.22,11.57145833,0.39,11.82114583,0.35,11.60541667,0.22,11.8275,0.39,12.30979167,0.55,12.64395833,0.3,12.82541667,0.51,11.38036458,1.125,11.20393229,1.02,10.86203125,0.3975,10.77059896,0.515,11.44117188,0.86,11.41299479,1.795,11.17739583,0.965,11.86130208,0.71,12.67263021,1.0025,12.71229167,1.125,13.14572917,0.9025
5_Edge,Edge,5,3905,June,94.28,23.5121875,4.98,24.70479167,5.15,23.72541667,6.44,22.59125,1.85,22.94052083,4.03,23.36416667,5.36,24.28166667,6.13,23.8240625,4.25,22.38854167,4.54,22.94520833,5.83,24.00041667,4.33,22.9871875,1.8,23.06427083,0.82,23.1121875,0.81,22.57208333,0.22,22.63927083,0.51,22.6725,0.64,22.9571875,0.86,23.041875,1.2,22.6975,0.6,22.6484375,0.64,22.7725,0.6,22.808125,1.89,22.7709375,0.6,22.88135417,0.51,22.49895833,0.3,22.4725,0.39,22.46770833,0.51,22.70354167,0.77,22.82135417,0.95,22.67052083,0.64,22.50822917,0.56,22.57260417,0.56,22.67885417,2.01,22.55802083,0.52,22.70208333,0.38,22.46645833,0.39,22.356875,0.3,22.33375,0.43,22.5234375,0.6,22.6590625,0.99,22.67197917,0.6,22.430625,0.43,22.44427083,0.43,22.44041667,2.23,22.24739583,0.42,22.4103125,0.43,22.3053125,0.43,22.14114583,0.26,22.099375,0.34,22.24770833,0.47,22.40145833,1.16,22.54104167,0.56,22.25979167,0.3,22.2371875,0.34,22.72864583,1.9825,22.66015625,0.59,22.77648438,0.5325,22.46070313,0.335,22.40244792,0.365,22.39333333,0.48,22.60796875,0.675,22.7309375,1.075,22.64526042,0.6,22.46177083,0.4825,22.50664063,0.4825
5_Edge,Edge,5,3905,February,90.79,11.33875,0.85,8.659375,4.85,6.5109375,2.01,8.230625,2.83,10.05479167,3.56,13.10291667,2.57,13.815,3.9,11.4,2.19,12.9528125,4.67,14.81875,3.73,13.24822917,5.79,11.41260417,0.9,10.164375,2.74,8.065,0.9,8.696979167,1.08,9.987291667,1.16,12.2228125,2.18,13.37177083,2.45,11.53739583,1.16,12.69239583,0.81,14.170625,1.76,13.7759375,2.4,11.38166667,0.86,10.79364583,1.8,9.090208333,1.07,9.180833333,0.61,10.08083333,0.9,11.74604167,1.97,13.0496875,2.31,11.69072917,0.98,12.54177083,0.81,13.6596875,1.55,13.74302083,1.38,11.47052083,0.64,11.21510417,1.03,9.977083333,1.07,9.755833333,0.35,10.2940625,0.69,11.51291667,1.67,12.86697917,2.23,11.91125,0.82,12.47760417,0.65,13.33020833,1.03,13.61885417,0.69,11.66072917,0.42,11.59385417,0.47,10.82875,0.86,10.41177083,0.17,10.63,0.43,11.40177083,1.24,12.74375,2.28,12.19614583,0.56,12.46333333,0.43,13.020625,0.73,13.43770833,0.3,11.48138021,0.705,10.94174479,1.51,9.490260417,0.975,9.511354167,0.5525,10.24804688,0.795,11.72088542,1.765,13.00804688,2.3175,11.83388021,0.88,12.54377604,0.675,13.54528646,1.2675,13.64388021,1.1925
5_Edge,Edge,5,3905,January,90.73,11.59354167,2.75,8.964583333,3.69,8.935208333,1.07,9.053854167,3.31,11.18427083,2.62,9.2534375,7.64,10.97083333,3.13,12.2684375,3.43,13.44791667,3.52,12.84104167,6.61,14.21520833,3.73,11.36322917,2.32,10.158125,2.4,9.7165625,0.55,9.658020833,1.24,11.2078125,1.29,10.42010417,4.25,10.93020833,2.02,12.11854167,1.24,13.24895833,1.5,12.98020833,2.92,13.89239583,1.12,11.26416667,1.76,11.00375,1.42,10.4303125,0.3,10.30583333,0.35,11.190625,1.03,11.23177083,2.06,11.04333333,1.33,11.94229167,0.99,12.894375,0.9,13.0284375,1.38,13.46385417,1.07,11.44083333,1.16,11.56208333,0.81,11.0590625,0.21,10.90395833,0.25,11.36,0.77,11.65302083,1.07,11.34666667,0.69,11.94739583,0.69,12.69010417,0.69,13.0153125,0.64,13.26979167,0.77,11.75645833,0.6,11.99979167,0.39,11.64885417,0.3,11.46395833,0.21,11.63895833,0.52,11.9546875,0.47,11.72104167,0.3,12.06072917,0.52,12.5959375,0.6,12.9725,0.38,13.16135417,0.56,11.45617188,1.46,11.1809375,1.255,10.71369792,0.34,10.58294271,0.5125,11.34934896,0.9025,11.31489583,1.9625,11.2603125,1.085,12.01723958,0.86,12.85734375,0.9225,12.99911458,1.33,13.44684896,0.88
5_Edge,Edge,5,3905,April_1,89.24,15.36729167,9.39,18.50041667,15.7,18.309375,10.25,19.25875,7.76,21.0384375,12.05,21.19510417,11.28,21.69354167,14.03,21.96895833,15.28,20.58614583,4.07,19.8275,2.27,17.15166667,3.35,16.02770833,4.21,16.26645833,1.84,16.90833333,1.08,17.438125,0.99,18.54302083,1.67,19.65875,2.14,20.00364583,1.03,20.31375,1.54,19.83916667,0.6,19.43760417,0.43,18.47072917,1.58,15.79697917,2.71,16.01145833,1.5,16.64729167,0.95,17.14333333,0.86,18.140625,1.59,19.29833333,2.23,19.56854167,0.85,19.88520833,1.25,19.56333333,0.47,19.23864583,0.34,18.4865625,1.33,15.64375,1.67,15.84041667,1.2,16.46375,0.9,16.90791667,0.72,17.833125,1.54,19.01416667,2.23,19.22114583,0.68,19.54697917,0.99,19.3409375,0.3,19.08958333,0.3,18.50197917,1.12,15.38354167,0.77,15.60072917,0.95,16.15583333,0.65,16.5709375,0.6,17.40166667,1.5,18.5684375,2.4,18.70552083,0.73,19.03947917,0.82,18.9625,0.22,18.7734375,0.3,18.338125,0.9,15.71299479,2.34,15.92976563,1.3725,16.54380208,0.895,17.01507813,0.7925,17.97960938,1.575,19.13492188,2.25,19.37471354,0.8225,19.69635417,1.15,19.42648438,0.3975,19.13481771,0.3425,18.44934896,1.2325
5_Edge,Edge,5,3905,April_2,92.63,15.91520833,8.02,17.00552083,15.92,18.655,14.62,18.17979167,6.05,16.98927083,7.12,19.638125,4.21,19.73895833,5.58,20.803125,5.62,19.73489583,8.24,17.2646875,3.69,19.30072917,6.74,18.18958333,2.15,17.32375,0.99,17.6296875,1.11,17.92489583,0.73,17.55270833,0.94,17.89125,1.03,18.64177083,0.73,19.27145833,0.94,19.52302083,2.75,17.42583333,1.07,18.46958333,0.81,18.16427083,1.68,17.33958333,0.77,17.53145833,0.9,17.81645833,0.6,17.53135417,0.73,17.7234375,0.95,18.45479167,0.77,19.00479167,0.86,19.419375,2.4,17.48854167,0.9,18.37583333,0.69,18.135625,1.33,17.36322917,0.64,17.45479167,0.78,17.71020833,0.48,17.5115625,0.61,17.59583333,0.78,18.2875,0.82,18.80145833,0.78,19.31583333,2.23,17.57041667,1.03,18.31666667,0.64,17.98958333,0.99,17.26770833,0.42,17.2521875,0.56,17.48916667,0.43,17.36260417,0.43,17.37645833,0.6,17.994375,0.68,18.4378125,0.6,18.99479167,2.1,17.55625,1.2,18.14479167,0.48,18.11976563,1.5375,17.32356771,0.705,17.46703125,0.8375,17.73518229,0.56,17.48955729,0.6775,17.64674479,0.84,18.34460938,0.75,18.87888021,0.795,19.31325521,2.37,17.51026042,1.05,18.32671875,0.655
5_Edge,Edge,5,3905,May,93.24,19.43260417,6.35,21.28635417,5.88,21.79614583,6.52,21.84541667,5.32,22.35291667,5.54,22.25791667,4.77,22.84135417,4.81,22.82895833,5.28,23.24760417,4.76,22.696875,6.69,22.96979167,3.82,17.97802083,1.42,19.17916667,1.42,20.02333333,0.94,20.47833333,0.85,20.82020833,0.85,21.28354167,1.07,21.4409375,0.68,21.83145833,0.78,21.9725,0.68,22.04552083,0.86,22.038125,0.73,17.82927083,1.2,18.88104167,1.25,19.71989583,0.9,20.1725,0.81,20.5234375,0.69,20.9853125,0.98,21.15354167,0.56,21.53260417,0.64,21.67885417,0.6,21.79333333,0.69,21.77260417,0.61,17.75208333,0.95,18.67270833,1.16,19.47708333,0.77,19.93510417,0.64,20.28729167,0.64,20.74614583,0.85,20.90541667,0.56,21.27520833,0.6,21.43197917,0.47,21.55854167,0.56,21.54125,0.47,17.61822917,0.73,18.36291667,0.94,19.11072917,0.73,19.5840625,0.55,19.92541667,0.56,20.34947917,0.69,20.50697917,0.48,20.8425,0.47,21.014375,0.43,21.15447917,0.34,21.16385417,0.39,17.79440104,1.075,18.77395833,1.1925,19.58276042,0.835,20.0425,0.7125,20.38908854,0.685,20.84111979,0.8975,21.00171875,0.57,21.37044271,0.6225,21.52442708,0.545,21.63796875,0.6125,21.62895833,0.55
5_Edge,Edge,5,3905,March,88.15,17.03239583,5.75,17.6915625,5.36,17.7109375,1.84,17.0465625,3.69,14.3046875,8.63,9.661979167,2.23,8.9115625,0.85,7.6225,3.64,9.475833333,2.71,8.726354167,6.35,9.584270833,9.48,16.30927083,2.27,17.1584375,2.44,17.30614583,0.73,17.03875,1.81,15.54541667,5.54,11.26083333,2.06,9.998125,0.81,8.8284375,2.1,9.673541667,1.63,9.5509375,3.69,9.779479167,3.9,15.580625,1.5,16.40458333,1.46,16.68583333,0.69,16.7465625,0.99,16.264375,3.47,12.81364583,2.19,11.18864583,1.28,10.13729167,1.24,10.14552083,0.98,10.4028125,1.88,10.28833333,1.72,15.20333333,1.16,15.96291667,1.16,16.315,0.64,16.51885417,0.6,16.50677083,2.44,13.67104167,2.28,11.95614583,1.55,10.9290625,1.25,10.573125,0.73,10.86916667,1.2,10.6675,1.03,14.75364583,0.86,15.41666667,0.82,15.8234375,0.56,16.12739583,0.82,16.465,1.76,14.36958333,1.97,12.71927083,1.68,11.74010417,1.11,11.15208333,0.34,11.32666667,0.65,11.10302083,0.56,15.46171875,1.4475,16.23565104,1.47,16.53260417,0.655,16.60789063,1.055,16.19539063,3.3025,13.02877604,2.125,11.46554688,1.33,10.40872396,1.425,10.38606771,0.92,10.53739583,1.855,10.45958333,1.8025
5_Forest,Forest,5,3910,February,94.79,11.35541667,0.52,8.626458333,4.84,6.437291667,2.45,8.29625,3.22,10.1278125,3.39,13.33114583,4.93,13.71583333,4.03,11.44364583,2.36,12.93875,4.72,14.92541667,6.56,13.12302083,6.82,11.54895833,0.9,10.28885417,2.92,8.121041667,0.94,8.871458333,1.16,10.23333333,1.07,12.43354167,2.1,13.54645833,1.75,11.97666667,0.77,12.82854167,0.68,14.260625,1.89,13.76447917,2.53,11.54645833,0.9,10.85979167,2.06,8.94875,1.16,9.217604167,0.77,10.258125,0.99,12.00989583,1.89,13.31916667,1.42,12.15614583,0.73,12.70072917,0.73,13.8421875,1.67,13.76677083,1.63,11.67854167,0.86,11.36583333,1.41,9.864895833,1.07,9.758541667,0.43,10.48364583,0.77,11.80458333,1.55,13.10729167,1.41,12.40229167,0.73,12.66645833,0.65,13.53770833,1.16,13.72666667,0.99,11.8640625,0.56,11.826875,0.82,10.79010417,0.9,10.4359375,0.17,10.79520833,0.56,11.67552083,1.2,12.8634375,1.29,12.62916667,0.69,12.65552083,0.42,13.26,0.81,13.60229167,0.39,11.65950521,0.805,11.08533854,1.8025,9.431197917,1.0175,9.570885417,0.6325,10.44257813,0.8475,11.98088542,1.685,13.20908854,1.4675,12.29106771,0.73,12.7128125,0.62,13.72513021,1.3825,13.71505208,1.385
5_Forest,Forest,5,3910,March,92.27,16.67052083,6.01,17.28114583,5.32,17.30427083,1.67,16.71729167,3.74,14.30354167,7.6,9.907083333,2.45,8.970729167,0.9,7.791458333,3.91,9.7728125,8.32,9.174270833,8.88,10.09291667,11.63,15.91729167,1.63,16.7259375,1.72,16.88927083,0.55,16.7753125,1.24,15.7825,3.95,12.093125,2.15,10.75864583,0.77,9.698645833,1.8,10.233125,1.42,10.3909375,3.26,10.53010417,3.43,15.42677083,1.37,16.1746875,1.28,16.424375,0.6,16.534375,0.78,16.06322917,2.45,13.17302083,2.14,11.70989583,1.03,10.73770833,1.24,10.67208333,0.86,11.00864583,1.89,10.928125,1.71,15.0734375,0.99,15.74364583,0.94,16.04760417,0.51,16.2784375,0.43,16.11447917,1.46,14.00354167,1.98,12.56145833,1.02,11.63520833,1.08,11.2446875,0.35,11.5240625,1.12,11.35822917,0.99,14.73791667,0.69,15.31489583,0.69,15.66583333,0.47,15.95354167,0.25,16.00427083,0.68,14.6115625,1.63,13.2940625,1.07,12.40833333,0.9,11.8409375,0.17,11.96375,0.56,11.78125,0.51,15.28885417,1.17,15.98979167,1.1575,16.25677083,0.5325,16.38541667,0.675,15.99111979,2.135,13.4703125,1.975,12.08101563,0.9725,11.11997396,1.255,10.99770833,0.7,11.22184896,1.7075,11.14942708,1.66
5_Forest,Forest,5,3910,January,94.46,11.42260417,2.23,8.936666667,3.95,8.823541667,1.2,8.946979167,3.65,11.26302083,2.18,9.194895833,7.46,10.7775,2.75,12.25822917,2.83,13.4134375,2.96,12.62822917,5.06,14.0721875,2.36,11.3471875,2.14,10.3409375,2.4,9.815729167,0.6,9.755104167,1.16,11.37145833,1.2,10.66270833,3.99,10.93333333,2.14,12.21625,1.21,13.35541667,1.25,13.07135417,2.44,13.85854167,1.12,11.29427083,1.85,11.03739583,1.55,10.39895833,0.34,10.2775,0.34,11.33739583,1.16,11.295,2.36,11.035,1.5,12.099375,0.95,13.10666667,0.99,13.1440625,1.41,13.57875,1.11,11.488125,1.2,11.60864583,0.95,11.03572917,0.3,10.88041667,0.21,11.4846875,0.86,11.7340625,1.29,11.33375,0.77,12.08166667,0.73,12.91229167,0.77,13.15291667,0.77,13.39979167,0.86,11.80135417,0.69,12.044375,0.47,11.62322917,0.3,11.4571875,0.26,11.7246875,0.55,12.0403125,0.65,11.72010417,0.39,12.17125,0.61,12.79291667,0.65,13.13645833,0.43,13.29666667,0.6,11.48273438,1.47,11.25783854,1.3425,10.71841146,0.385,10.59255208,0.4925,11.47955729,0.9425,11.43302083,2.0725,11.25554687,1.2,12.14213542,0.875,13.04182292,0.915,13.12619792,1.2625,13.5334375,0.9225
5_Forest,Forest,5,3910,April_1,93.07,15.3759375,9.35,18.01458333,13.04,17.89020833,7.55,18.67479167,7.2,20.14552083,5.19,20.34375,5.15,20.6734375,7.55,21.04729167,11.07,20.20010417,4.68,19.4953125,1.84,17.33177083,2.88,15.27645833,2.58,16.81354167,2.7,17.3034375,1.85,17.969375,1.07,19.17270833,1.29,19.63895833,1.29,20.0478125,2.11,20.4765625,2.7,19.94416667,1.03,19.5471875,0.6,18.29364583,2.02,15.200625,1.38,16.18989583,2.15,16.79458333,1.21,17.34458333,1.07,18.335625,1.33,18.95427083,1.15,19.39645833,1.07,19.79041667,1.71,19.46625,0.64,19.19489583,0.39,18.37583333,1.46,15.17979167,0.73,15.78364583,1.41,16.381875,0.86,16.84364583,0.86,17.62666667,1.03,18.28416667,0.81,18.7259375,0.78,19.104375,1.16,18.96291667,0.39,18.80604167,0.26,18.30614583,1.02,15.14875,0.38,15.47552083,0.85,15.98864583,0.6,16.3709375,0.64,16.98260417,0.82,17.63,0.6,18.07270833,0.55,18.42833333,0.72,18.45135417,0.25,18.404375,0.22,18.13416667,0.68,15.20140625,1.2675,16.06565104,1.7775,16.61713542,1.13,17.13213542,0.91,18.02940104,1.1175,18.62684896,0.9625,19.06072917,1.1275,19.44992188,1.5725,19.20617188,0.5775,18.988125,0.3675,18.27744792,1.295
5_Forest,Forest,5,3910,April_2,95.01,16.07541667,6.91,16.73114583,11.84,18.07447917,5.32,17.9028125,4.5,16.744375,5.15,19.03958333,3.13,19.255,4.16,20.27145833,4.97,19.55802083,6.35,17.30770833,2.7,18.853125,4.97,17.38083333,3.69,16.91385417,2.71,17.74208333,1.54,17.95177083,1.63,17.1578125,1.93,18.2625,1.58,18.90479167,0.86,19.67375,1.32,19.73614583,2.83,17.60291667,0.94,18.57229167,1.03,17.78541667,2.4,17.05041667,1.46,17.49177083,1.37,17.79083333,0.86,17.27635417,1.2,17.81822917,1.28,18.50052083,0.47,19.16291667,0.99,19.48,1.38,17.82135417,0.77,18.3621875,0.65,17.929375,1.5,17.16354167,0.85,17.33135417,0.86,17.60604167,0.6,17.32427083,0.77,17.51791667,0.86,18.15229167,0.56,18.67114583,0.68,19.09135417,0.73,18.00760417,0.9,18.19854167,0.51,17.87583333,0.85,17.2259375,0.47,17.176875,0.51,17.39322917,0.38,17.278125,0.38,17.27916667,0.56,17.78833333,0.47,18.22041667,0.6,18.65125,0.65,18.1125,0.9,18.02770833,0.3,17.74286458,2.11,17.0884375,1.3725,17.43552083,1.07,17.68546875,0.8675,17.25914063,1.07,17.71945313,1.07,18.33648437,0.59,18.93205729,0.8975,19.2396875,1.3975,17.88609375,0.8775,18.29018229,0.6225
5_Forest,Forest,5,3910,May,95.46,18.990625,5.28,21.035625,10.89,21.20208333,6.65,21.224375,4.81,21.82364583,5.24,21.70239583,3.99,22.37395833,7.42,22.36770833,4.42,22.68104167,3.9,22.19197917,5.66,22.54572917,4.33,18.34447917,1.72,20.0053125,2.14,20.60604167,1.51,20.79489583,1.29,21.24666667,1.55,21.44291667,1.25,21.835,1.07,22.20875,1.5,22.41447917,1.28,22.2609375,1.89,22.3740625,1.28,17.98583333,1.54,19.30958333,1.63,20.00760417,0.94,20.29239583,0.77,20.68552083,0.9,20.96416667,0.73,21.29510417,0.77,21.70708333,0.73,21.89666667,0.77,21.88677083,1.11,21.9290625,0.91,17.79010417,1.07,18.7584375,1.2,19.46375,0.77,19.80760417,0.64,20.1653125,0.69,20.46177083,0.56,20.75979167,0.56,21.13947917,0.6,21.32166667,0.55,21.40583333,0.64,21.44416667,0.64,17.6415625,0.65,18.286875,0.82,18.89416667,0.6,19.2778125,0.47,19.62041667,0.52,19.92583333,0.47,20.19177083,0.43,20.52479167,0.43,20.7103125,0.39,20.85260417,0.34,20.90791667,0.38,17.94049479,1.245,19.09005208,1.4475,19.74289063,0.955,20.04317708,0.7925,20.42947917,0.915,20.69867188,0.7525,21.02041667,0.7075,21.39502604,0.815,21.58578125,0.7475,21.60153646,0.995,21.66380208,0.8025
5_Forest,Forest,5,3910,June,96.58,23.02875,3.95,24.30572917,6,23.68572917,8.11,22.41104167,1.5,22.65802083,3.61,22.92916667,6.04,23.98083333,5.54,23.498125,3.86,22.25791667,5.83,22.72520833,4.76,23.68833333,3.69,22.94541667,1.33,23.76864583,1.58,23.71364583,2.4,22.63479167,0.47,22.82489583,0.77,23.01979167,1.46,23.68885417,1.8,23.5434375,1.07,22.68833333,1.03,22.90395833,1.68,23.3271875,1.03,22.55729167,0.9,23.11625,1.16,23.27354167,1.24,22.499375,0.3,22.57958333,0.47,22.69666667,0.77,23.14041667,1.21,23.14322917,0.6,22.7271875,1.03,22.71333333,0.9,22.94458333,0.77,22.13145833,0.77,22.51697917,0.82,22.76447917,0.65,22.294375,0.35,22.30072917,0.34,22.370625,0.47,22.65572917,0.77,22.72197917,0.43,22.62375,0.86,22.47291667,0.47,22.58791667,0.56,21.63239583,0.56,21.9265625,0.51,22.19729167,0.47,22.0121875,0.3,21.97614583,0.17,22.0165625,0.25,22.16895833,0.51,22.28947917,0.56,22.40416667,0.64,22.19895833,0.26,22.2390625,0.34,22.31664062,0.89,22.83210938,1.0175,22.98723958,1.19,22.36018229,0.355,22.42033854,0.4375,22.52591146,0.7375,22.91348958,1.0725,22.92453125,0.665,22.61085938,0.89,22.57229167,0.8275,22.7746875,0.675
6_Field,Field,6,3915,June,81.29,23.70833333,8.28,25.77635417,16.82,24.685625,19.65,22.674375,3.13,23.25770833,7.16,23.70645833,7.6,25.61114583,17.93,24.22885417,7.51,22.62875,6.91,23.56729167,14.76,24.75572917,7.55,23.34760417,1.89,24.29864583,2.66,24.07989583,3.69,22.62802083,1.03,22.99052083,1.54,23.30979167,2.14,24.21552083,3.04,23.87479167,2.54,22.63302083,1.85,23.35895833,3.13,23.78416667,1.94,23.17635417,1.25,23.78416667,1.42,23.79645833,2.06,22.6359375,0.65,22.87614583,0.73,23.13520833,1.24,23.8096875,1.54,23.6521875,1.76,22.67885417,0.68,23.19552083,1.67,23.46854167,1.03,22.98395833,1.41,23.33375,1.07,23.43802083,1.28,22.54895833,0.52,22.6709375,0.52,22.86708333,0.86,23.36791667,1.2,23.345625,1.16,22.64666667,0.52,22.97072917,1.03,23.161875,0.82,22.85583333,1.76,22.9478125,0.73,23.10645833,0.69,22.531875,0.47,22.54135417,0.34,22.66479167,0.56,23.02895833,0.91,23.0859375,0.78,22.67302083,0.43,22.81864583,0.6,22.9321875,0.64,23.0909375,1.5775,23.59109375,1.47,23.60520833,1.93,22.58619792,0.6675,22.76973958,0.7825,22.99421875,1.2,23.60552083,1.6725,23.48963542,1.56,22.65789063,0.87,23.08596354,1.6075,23.33669271,1.1075
